QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,YEAR_ID,MSRP,PRODUCTCODE,CITY,STATE,COUNTRY,TERRITORY,Year,Month,Weekday,Quarter,IsWeekend,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,DEALSIZE_Medium,DEALSIZE_Small,Revenue,Discount,Sales_log,Revenue_log,SALES_Lag1,SALES_Lag7,SALES_Roll7,SALES_Roll30,SALES_diff_7,SALES_diff_30,Discount_effect
-0.3175460848136394,0.8101579745265006,7680.64,2004-06-15,Shipped,2004,2.8193681712011514,S10_1949,Minato-ku,Tokyo,Japan,Japan,2004,6,Tuesday,2,0,False,False,False,False,False,False,False,False,6222.531745467222,3.171555383875068,8.946588345011609,8.071218539969863,6120.34,8014.82,6866.761428571428,5317.324666666667,813.8785714285723,2363.315333333333,24359.575143606202
-1.4469423248454747,0.8101579745265006,4905.39,2004-07-19,Shipped,2004,2.8193681712011514,S10_1949,Chatswood,NSW,Australia,APAC,2004,7,Monday,3,0,False,False,False,False,False,False,True,False,3974.1408266625513,3.171555383875068,8.49829371615545,7.650168700845001,7680.64,5372.57,6800.021428571427,5348.649,-1894.631428571427,-443.259,15557.71606450692
-0.11220131389876024,0.8101579745265006,8014.82,2004-08-17,Shipped,2004,2.8193681712011514,S10_1949,Torino,CA,Italy,EMEA,2004,8,Tuesday,3,0,False,False,False,False,False,False,False,False,6493.270337394488,3.171555383875068,8.989172367982706,8.131824785007195,4905.39,7290.36,6903.515714285713,5538.039000000001,1111.3042857142864,2476.780999999999,25419.44552178957
0.1958158424735585,0.8101579745265006,7136.19,2004-09-08,Shipped,2004,2.8193681712011514,S10_1949,Boras,CA,Sweden,EMEA,2004,9,Wednesday,3,0,False,False,False,False,False,False,False,False,5781.441236236268,3.171555383875068,8.873074420446613,8.216358332386156,8014.82,9064.89,6627.987142857143,5669.624,508.2028571428564,1466.5659999999998,22632.82181485542
1.2225396970479543,0.8101579745265006,10172.7,2004-10-11,Shipped,2004,2.8193681712011514,S10_1949,Versailles,CA,France,EMEA,2004,10,Monday,4,0,False,False,False,False,False,False,False,False,8241.494027465733,3.171555383875068,9.2275612380205,8.45553053102413,7136.19,6075.3,7213.33,5886.155333333333,2959.370000000001,4286.544666666668,32263.281453545904
1.325212082505394,0.8101579745265006,11623.7,2004-10-21,Shipped,2004,2.8193681712011514,S10_1949,San Rafael,CA,USA,EMEA,2004,10,Thursday,4,0,False,False,False,False,False,False,False,False,9417.033248503685,3.171555383875068,9.360887423670953,8.476579508530941,10172.7,6463.23,7950.54,6134.367,3673.1600000000008,5489.3330000000005,36865.208315548625
0.5038329988458772,0.8101579745265006,6000.4,2004-11-04,Shipped,2004,2.8193681712011514,S10_1949,Nashua,NH,USA,EMEA,2004,11,Thursday,4,0,False,False,False,False,False,False,True,False,4861.271910348814,3.171555383875068,8.699748054325537,8.294299608857235,11623.7,6120.34,7933.405714285715,6197.724333333333,-1933.005714285715,-197.32433333333302,19030.600925403956
-0.9335803975582768,0.8101579745265006,3003.0,2004-11-18,Shipped,2004,2.8193681712011514,S10_1949,San Francisco,CA,USA,EMEA,2004,11,Thursday,4,0,False,False,False,False,False,False,True,False,2432.9043975030813,3.171555383875068,8.007700012884026,7.8636512654486515,6000.4,7680.64,7265.171428571429,6211.2446666666665,-4262.171428571429,-3208.2446666666665,9524.180817776829
-0.5228908557285186,0.8101579745265006,3944.7,2004-11-29,Shipped,2004,2.8193681712011514,S10_1949,Melbourne,Victoria,Australia,APAC,2004,11,Monday,4,0,False,False,False,False,False,False,True,False,3195.830162114687,3.171555383875068,8.280381657336607,8.006700845440367,3003.0,4905.39,7127.93,6196.2553333333335,-3183.2300000000005,-2251.5553333333337,12510.83452277198
-0.3175460848136394,0.8101579745265006,5691.84,2004-12-10,Shipped,2004,2.8193681712011514,S10_1949,San Rafael,CA,USA,EMEA,2004,12,Friday,4,0,False,False,False,False,False,False,True,False,4611.289565728917,3.171555383875068,8.646964523866167,8.071218539969863,3944.7,8014.82,6796.075714285716,6240.715333333333,-1104.2357142857154,-548.8753333333325,18051.985796155466
0.6065053843033168,0.8101579745265006,4514.92,2005-01-20,Shipped,2005,2.8193681712011514,S10_1949,Brickhaven,MA,USA,EMEA,2005,1,Thursday,1,0,False,False,False,False,False,False,True,False,3657.7984423491885,3.171555383875068,8.415364210320792,8.31898612539206,5691.84,7136.19,6421.608571428572,6244.674666666667,-1906.6885714285718,-1729.7546666666667,14319.318833765221
0.09314345701611891,0.8101579745265006,8254.8,2005-02-17,Shipped,2005,2.8193681712011514,S10_1949,San Francisco,CA,USA,EMEA,2005,2,Thursday,1,0,False,False,False,False,False,False,False,False,6687.6920481213565,3.171555383875068,9.018671262621718,8.188966863648876,4514.92,10172.7,6147.622857142857,6261.903666666667,2107.177142857142,1992.8963333333322,26180.55538281191
-1.138925168473156,0.8101579745265006,2416.56,2005-03-09,Shipped,2005,2.8193681712011514,S10_1949,North Sydney,NSW,Australia,APAC,2005,3,Wednesday,1,0,False,False,False,False,False,False,False,True,1957.7953549217602,3.171555383875068,7.790514046047384,7.783640596221253,8254.8,11623.7,4832.317142857143,6294.089000000001,-2415.757142857143,-3877.529000000001,7664.253878457133
-1.2415975539305957,0.8101579745265006,4140.23,2005-05-01,Shipped,2005,2.8193681712011514,S10_1949,Montreal,Quebec,Canada,EMEA,2005,5,Sunday,2,1,False,False,False,False,False,False,True,False,3354.2403508738535,3.171555383875068,8.32874812414274,7.741099090035366,2416.56,6000.4,4566.578571428571,6407.659666666667,-426.34857142857163,-2267.429666666668,13130.96874698107
1.530556853420273,0.8101579745265006,12001.0,2005-05-31,In Process,2005,2.8193681712011514,S10_1949,Madrid,CA,Spain,EMEA,2005,5,Tuesday,2,0,False,False,False,False,False,False,False,False,9722.705852292534,3.171555383875068,9.392828581549459,8.517393171418904,4140.23,3003.0,5852.007142857142,6700.789000000001,6148.992857142858,5300.210999999999,38061.83616188469
0.40116061338843767,0.8056960576592038,3896.49,2003-02-24,Shipped,2003,0.4301669487545075,S10_2016,NYC,NY,USA,EMEA,2003,2,Monday,1,0,True,False,False,False,False,False,True,False,3139.386631708511,0.033795071259102145,8.268088035181366,8.268088035181366,12001.0,3944.7,5845.12,6749.52,-1948.63,-2853.0300000000007,131.6821572103789
-0.6255632411859581,0.6287066885897706,2793.86,2003-04-29,Shipped,2003,0.4301669487545075,S10_2016,Melbourne,Victoria,Australia,APAC,2003,4,Tuesday,2,0,True,False,False,False,False,False,False,True,1756.5184689834166,0.15059002815659955,7.935537294889243,7.935537294889243,3896.49,5691.84,5431.122857142856,6592.112666666666,-2637.2628571428563,-3798.252666666666,420.72745606559727
-0.8309080121008373,0.8101579745265006,3307.77,2003-07-01,Shipped,2003,0.4301669487545075,S10_2016,Paris,CA,France,EMEA,2003,7,Tuesday,3,0,True,False,False,False,False,False,True,False,2679.816243399523,0.030850660581013857,8.10433179810181,7.901377353792616,2793.86,4514.92,5258.672857142857,6522.217666666666,-1950.9028571428566,-3214.4476666666665,102.0468895500602
0.1958158424735585,0.8101579745265006,5192.95,2003-08-25,Shipped,2003,0.4301669487545075,S10_2016,Pasadena,CA,USA,EMEA,2003,8,Monday,3,0,True,False,False,False,False,False,True,False,4207.109853817391,0.030850660581013857,8.555249765684252,8.216358332386156,3307.77,8254.8,4821.265714285714,6455.012333333333,371.6842857142856,-1262.0623333333333,160.2059378641759
0.1958158424735585,0.8101579745265006,5016.83,2003-10-10,Shipped,2003,0.4301669487545075,S10_2016,San Francisco,CA,USA,EMEA,2003,10,Friday,4,0,True,False,False,False,False,False,True,False,4064.4248313437843,0.030850660581013857,8.520752848313434,8.216358332386156,5192.95,2416.56,5192.732857142857,6377.938,-175.9028571428571,-1361.1080000000002,154.77251952264774
-0.8309080121008373,0.8101579745265006,3660.93,2003-10-28,Shipped,2003,0.4301669487545075,S10_2016,Burlingame,CA,USA,EMEA,2003,10,Tuesday,4,0,True,False,False,False,False,False,True,False,2965.9316336833017,0.030850660581013857,8.205745609814182,7.901377353792616,5016.83,4140.23,5124.261428571429,6254.165666666667,-1463.3314285714291,-2593.235666666667,112.94210884085105
0.7091777697607564,0.8101579745265006,4695.6,2003-11-11,Shipped,2003,0.4301669487545075,S10_2016,Lille,CA,France,EMEA,2003,11,Tuesday,4,0,True,False,False,False,False,False,True,False,3804.177785186637,0.030850660581013857,8.454594121659715,8.343077871169383,3660.93,12001.0,4080.632857142857,6044.2356666666665,614.9671428571432,-1348.635666666666,144.86236182420868
0.29848822793099805,0.6287066885897706,3660.92,2003-11-18,Shipped,2003,0.4301669487545075,S10_2016,Bergen,CA,Norway,EMEA,2003,11,Tuesday,4,0,True,False,False,False,False,False,True,False,2301.644890392063,0.15059002815659955,8.205742879010028,8.205742879010028,4695.6,3896.49,4046.98,6004.258333333333,-386.05999999999995,-2343.338333333333,551.2980458790585
-1.138925168473156,0.8101579745265006,3025.92,2003-12-01,Shipped,2003,0.4301669487545075,S10_2016,San Francisco,CA,USA,EMEA,2003,12,Monday,4,0,True,False,False,False,False,False,True,False,2451.4732182792286,0.030850660581013857,8.015300879865071,7.783640596221253,3660.92,2793.86,4080.1314285714284,5837.961666666667,-1054.2114285714283,-2812.041666666667,93.35163086530146
-1.2415975539305957,0.8101579745265006,3009.09,2004-01-12,Shipped,2004,0.4301669487545075,S10_2016,Osaka,Osaka,Japan,Japan,2004,1,Monday,1,0,True,False,False,False,False,False,True,False,2437.8382595679477,0.030850660581013857,8.00972525762814,7.741099090035366,3025.92,3307.77,4037.462857142857,5759.179,-1028.372857142857,-2750.089,92.832414247723
1.2225396970479543,0.8101579745265006,5422.39,2004-02-20,Shipped,2004,0.4301669487545075,S10_2016,Melbourne,Victoria,Australia,APAC,2004,2,Friday,1,0,True,False,False,False,False,False,True,False,4392.992499492752,0.030850660581013857,8.598476360168936,8.45553053102413,3009.09,5192.95,4070.2400000000007,5696.913333333334,1352.1499999999996,-274.52333333333354,167.28431342788375
-1.344269939388035,0.8101579745265006,2852.08,2004-04-03,Shipped,2004,0.4301669487545075,S10_2016,Philadelphia,PA,USA,EMEA,2004,4,Saturday,2,1,True,False,False,False,False,False,False,True,2310.635355987542,0.030850660581013857,7.956154391479323,7.696667081526462,5422.39,5016.83,3760.9900000000002,5489.819666666666,-908.9100000000003,-2637.7396666666664,87.988552029898
0.9145225406756355,0.8101579745265006,5756.52,2004-05-18,Shipped,2004,0.4301669487545075,S10_2016,Newark,NJ,USA,EMEA,2004,5,Tuesday,2,0,True,False,False,False,False,False,True,False,4663.690583521292,0.030850660581013857,8.658262105418725,8.38958706681109,2852.08,3660.93,4060.36,5479.193666666667,1696.1600000000003,277.3263333333334,177.5924446478179
0.5038329988458772,0.8101579745265006,4472.0,2004-06-28,Shipped,2004,0.4301669487545075,S10_2016,Bridgewater,CT,USA,EMEA,2004,6,Monday,2,0,True,False,False,False,False,False,True,False,3623.026462082511,0.030850660581013857,8.405814603432848,8.294299608857235,5756.52,4695.6,4028.4171428571426,5412.819333333333,443.5828571428574,-940.8193333333329,137.96415411829398
-1.344269939388035,0.8101579745265006,2904.44,2004-07-23,Shipped,2004,0.4301669487545075,S10_2016,Nantes,CA,France,EMEA,2004,7,Friday,3,0,True,False,False,False,False,False,False,True,2353.0552275337495,0.030850660581013857,7.974340120811487,7.696667081526462,4472.0,3660.92,3920.3485714285716,5305.622666666666,-1015.9085714285716,-2401.182666666666,89.60389261791988
1.2225396970479543,0.8101579745265006,6484.59,2004-08-27,Shipped,2004,0.4301669487545075,S10_2016,Cambridge,MA,USA,EMEA,2004,8,Friday,3,0,True,False,False,False,False,False,True,False,5253.542300034801,0.030850660581013857,8.777338071794919,8.45553053102413,2904.44,3025.92,4414.444285714286,5265.754333333332,2070.1457142857143,1218.8356666666677,200.05388509703664
0.40116061338843767,0.6287066885897706,3757.26,2004-09-27,Shipped,2004,0.4301669487545075,S10_2016,Nantes,CA,France,EMEA,2004,9,Monday,3,0,True,False,False,False,False,False,True,False,2362.214492770802,0.15059002815659955,8.231711363317283,8.231711363317283,6484.59,3009.09,4521.325714285714,5227.483333333334,-764.0657142857135,-1470.2233333333334,565.8058891916653
-0.11220131389876024,0.8101579745265006,4043.96,2004-10-15,Shipped,2004,0.4301669487545075,S10_2016,White Plains,NY,USA,EMEA,2004,10,Friday,4,0,True,False,False,False,False,False,True,False,3276.2464426661877,0.030850660581013857,8.305226940692153,8.131824785007195,3757.26,5422.39,4324.407142857142,5095.121333333333,-280.44714285714235,-1051.1613333333325,124.7588373631968
1.017194926133075,0.8101579745265006,5566.5,2004-11-02,Shipped,2004,0.4301669487545075,S10_2016,Allentown,PA,USA,EMEA,2004,11,Tuesday,4,0,True,False,False,False,False,False,True,False,4509.7443652017655,0.030850660581013857,8.624701399131522,8.412054873292933,4043.96,2852.08,4712.181428571429,5042.798333333333,854.318571428571,523.7016666666668,171.73020212421363
-1.5496147103029143,0.8101579745265006,3176.0,2004-11-15,Shipped,2004,0.4301669487545075,S10_2016,NYC,NY,USA,EMEA,2004,11,Monday,4,0,True,False,False,False,False,False,True,False,2573.061727096166,0.030850660581013857,8.063692634269517,7.601402334583733,5566.5,5756.52,4343.535714285715,4809.575,-1167.5357142857147,-1633.5749999999998,97.9816980053
0.5038329988458772,-0.730690650313274,2756.8,2004-11-23,Shipped,2004,0.4301669487545075,S10_2016,Minato-ku,Tokyo,Japan,Japan,2004,11,Tuesday,4,0,True,False,False,False,False,False,False,True,-2014.3679847836338,1.0476538147474637,7.922188539407641,7.922188539407641,3176.0,4472.0,4098.507142857144,4514.011666666667,-1341.7071428571435,-1757.211666666667,2888.1720364958082
-0.9335803975582768,-1.6116713473339561,1329.9,2004-12-17,Shipped,2004,0.4301669487545075,S10_2016,Chatswood,NSW,Australia,APAC,2004,12,Friday,4,0,True,False,False,False,False,False,False,True,-2143.361724819428,1.6290113452988733,7.19361068409251,7.19361068409251,2756.8,2904.44,3873.5728571428567,4358.328333333334,-2543.6728571428566,-3028.4283333333337,2166.4221881129715
0.40116061338843767,0.8101579745265006,5288.01,2005-02-02,Shipped,2005,0.4301669487545075,S10_2016,South Brisbane,Queensland,Australia,APAC,2005,2,Wednesday,1,0,True,False,False,False,False,False,True,False,4284.123470875881,0.030850660581013857,8.573386361780774,8.268988209506656,1329.9,6484.59,3702.632857142857,4434.495333333334,1585.377142857143,853.514666666666,163.1386016590071
1.530556853420273,-1.9408616584322862,2225.5,2005-03-03,Shipped,2005,0.4301669487545075,S10_2016,New Bedford,MA,USA,EMEA,2005,3,Thursday,1,0,True,False,False,False,False,False,False,True,-4319.387620841053,1.8462434219933792,7.708186124761757,7.708186124761757,5288.01,3757.26,3483.81,4377.188666666667,-1258.31,-2151.688666666667,4108.814735646265
1.017194926133075,0.8101579745265006,5833.8,2005-04-07,Shipped,2005,0.4301669487545075,S10_2016,Paris,CA,France,EMEA,2005,4,Thursday,2,0,True,False,False,False,False,False,True,False,4726.299591792699,0.030850660581013857,8.671595268212059,8.412054873292933,2225.5,4043.96,3739.5014285714287,4381.920666666667,2094.2985714285714,1451.8793333333333,179.97658369751863
1.017194926133075,0.8101579745265006,5887.35,2005-05-13,Disputed,2005,0.4301669487545075,S10_2016,Madrid,CA,Spain,EMEA,2005,5,Friday,2,0,True,False,False,False,False,False,True,False,4769.683551328594,0.030850660581013857,8.680731101576834,8.412054873292933,5833.8,5566.5,3785.337142857143,4427.668333333333,2102.0128571428572,1459.6816666666673,181.62863657163194
-0.8309080121008373,0.8101579745265006,6065.55,2003-02-24,Shipped,2003,2.296730403790948,S10_4698,NYC,NY,USA,EMEA,2003,2,Monday,1,0,True,False,False,False,False,False,True,False,4914.053702389216,2.4845262256544935,8.710545353442633,7.901377353792616,5887.35,3176.0,4198.13,4354.693333333334,1867.42,1710.8566666666666,15070.018048018614
1.1198673115905147,0.8101579745265006,9264.86,2003-04-29,Shipped,2003,2.296730403790948,S10_4698,Melbourne,Victoria,Australia,APAC,2003,4,Tuesday,2,0,True,False,False,False,False,False,False,False,7506.000211871595,2.4845262256544935,9.134091956861804,8.434028950155469,6065.55,2756.8,5127.852857142857,4582.97,4137.007142857144,4681.89,23018.787647017292
-0.42021847027107895,0.8101579745265006,7023.98,2003-07-01,Shipped,2003,2.296730403790948,S10_4698,Paris,CA,France,EMEA,2003,7,Tuesday,3,0,True,False,False,False,False,False,False,False,5690.533409914649,2.4845262256544935,8.857227647222805,8.03947991910045,9264.86,1329.9,5941.2928571428565,4679.094999999999,1082.687142857143,2344.885,17451.26251847265
-0.21487369935619982,0.8101579745265006,5176.38,2003-08-25,Shipped,2003,2.296730403790948,S10_4698,Pasadena,CA,USA,EMEA,2003,8,Monday,3,0,True,False,False,False,False,False,True,False,4193.685536179488,2.4845262256544935,8.552054415792066,8.101980731853192,7023.98,5288.01,5925.345714285715,4451.607666666667,-748.965714285715,724.7723333333333,12860.851863953407
-1.344269939388035,0.8101579745265006,4132.7,2003-10-10,Shipped,2003,2.296730403790948,S10_4698,San Francisco,CA,USA,EMEA,2003,10,Friday,4,0,True,False,False,False,False,False,True,False,3348.139861325669,2.4845262256544935,8.326928168667967,7.696667081526462,5176.38,2225.5,6197.802857142858,4459.481333333333,-2065.102857142858,-326.78133333333335,10267.801532762325
-1.5496147103029143,0.8101579745265006,4183.0,2003-10-28,Shipped,2003,2.296730403790948,S10_4698,Burlingame,CA,USA,EMEA,2003,10,Tuesday,4,0,True,False,False,False,False,False,True,False,3388.890807444352,2.4845262256544935,8.339023005744759,7.601402334583733,4132.7,5833.8,5961.9742857142855,4505.785999999999,-1778.9742857142855,-322.78599999999915,10392.773201912747
0.6065053843033168,0.8101579745265006,8892.9,2003-11-11,Shipped,2003,2.296730403790948,S10_4698,Lille,CA,France,EMEA,2003,11,Tuesday,4,0,True,False,False,False,False,False,False,False,7204.653851666717,2.4845262256544935,9.093120927472466,8.31898612539206,4183.0,5887.35,6391.338571428571,4691.957,2501.561428571428,4200.942999999999,22094.643272122845
1.017194926133075,0.8101579745265006,8714.7,2003-11-18,Shipped,2003,2.296730403790948,S10_4698,Bergen,CA,Norway,EMEA,2003,11,Tuesday,4,0,True,False,False,False,False,False,False,False,7060.283700606095,2.4845262256544935,9.07288127601368,8.412054873292933,8892.9,6065.55,6769.788571428571,4809.348666666667,1944.9114285714295,3905.351333333334,21651.900698711215
1.4278844679628335,0.8101579745265006,8065.89,2003-12-01,Shipped,2003,2.296730403790948,S10_4698,San Francisco,CA,USA,EMEA,2003,12,Monday,4,0,True,False,False,False,False,False,False,False,6534.645105153556,2.4845262256544935,8.995523309043833,8.497194544909547,8714.7,9264.86,6598.507142857142,4910.984,1467.3828571428585,3154.906,20039.915238244324
-0.11220131389876024,0.8101579745265006,6123.4,2004-01-12,Shipped,2004,2.296730403790948,S10_4698,Osaka,Osaka,Japan,Japan,2004,1,Monday,1,0,True,False,False,False,False,False,True,False,4960.921341215573,2.4845262256544935,8.72003607143094,8.131824785007195,8065.89,7023.98,6469.852857142857,4993.066333333334,-346.4528571428573,1130.3336666666655,15213.747890172725
1.4278844679628335,0.8101579745265006,9774.03,2004-02-20,Shipped,2004,2.296730403790948,S10_4698,Melbourne,Victoria,Australia,APAC,2004,2,Friday,1,0,True,False,False,False,False,False,False,False,7918.508347761253,2.4845262256544935,9.187586453902565,8.497194544909547,6123.4,5176.38,7126.659999999999,5162.347333333334,2647.3700000000017,4611.682666666667,24283.833865333792
0.40116061338843767,0.8101579745265006,7023.9,2004-04-05,Shipped,2004,2.296730403790948,S10_4698,NYC,NY,USA,EMEA,2004,4,Monday,2,0,True,False,False,False,False,False,False,False,5690.468597276687,2.4845262256544935,8.857216259225185,8.268988209506656,9774.03,4132.7,7539.688571428572,5274.446666666667,-515.7885714285721,1749.453333333333,17451.063756374595
0.8118501552181959,0.8101579745265006,7078.23,2004-05-18,Shipped,2004,2.296730403790948,S10_4698,Newark,NJ,USA,EMEA,2004,5,Tuesday,2,0,True,False,False,False,False,False,False,False,5734.484480032712,2.4845262256544935,8.86492042371114,8.366602832783736,7023.9,4183.0,7953.292857142857,5409.523666666667,-875.0628571428579,1668.7063333333326,17586.048066214404
0.6065053843033168,0.8101579745265006,8336.94,2004-06-28,Shipped,2004,2.296730403790948,S10_4698,Bridgewater,CT,USA,EMEA,2004,6,Monday,2,0,True,False,False,False,False,False,False,False,6754.238424148964,2.4845262256544935,9.028571462444594,8.31898612539206,7078.23,8892.9,7873.87,5587.118666666666,463.0700000000006,2749.821333333334,20713.346071707976
0.09314345701611891,0.8101579745265006,6901.92,2004-07-23,Shipped,2004,2.296730403790948,S10_4698,Nantes,CA,France,EMEA,2004,7,Friday,3,0,True,False,False,False,False,False,True,False,5591.645527543945,2.4845262256544935,8.839699789472188,8.188966863648876,8336.94,8714.7,7614.901428571429,5636.436333333333,-712.9814285714292,1265.483666666667,17148.001247369262
-0.8309080121008373,0.8101579745265006,5438.07,2004-08-27,Shipped,2004,2.296730403790948,S10_4698,Cambridge,MA,USA,EMEA,2004,8,Friday,3,0,True,False,False,False,False,False,True,False,4405.695776533327,2.4845262256544935,8.601363369353013,7.901377353792616,6901.92,8065.89,7239.498571428572,5722.6359999999995,-1801.4285714285725,-284.5659999999998,13511.02753194493
-0.6255632411859581,0.8101579745265006,6683.34,2004-09-30,Shipped,2004,2.296730403790948,S10_4698,Helsinki,CA,Finland,EMEA,2004,9,Thursday,3,0,True,False,False,False,False,False,True,False,5414.561197471943,2.4845262256544935,8.807522756165431,7.972810784121404,5438.07,6123.4,7319.49,5753.53,-636.1499999999996,929.8100000000004,16604.933504965702
-1.5496147103029143,0.8101579745265006,4570.4,2004-10-15,Shipped,2004,2.296730403790948,S10_4698,White Plains,NY,USA,EMEA,2004,10,Friday,4,0,True,False,False,False,False,False,True,False,3702.746006775918,2.4845262256544935,8.427574782707019,7.601402334583733,6683.34,9774.03,6576.114285714285,5756.8099999999995,-2005.7142857142853,-1186.4099999999999,11355.278661731296
0.1958158424735585,0.8101579745265006,7667.14,2004-11-02,Shipped,2004,2.296730403790948,S10_4698,Allentown,PA,USA,EMEA,2004,11,Tuesday,4,0,True,False,False,False,False,False,False,False,6211.5946128111145,2.4845262256544935,8.944829361693179,8.216358332386156,4570.4,7023.9,6668.005714285714,5915.566666666667,999.1342857142863,1751.5733333333337,19049.210405764596
-0.9335803975582768,0.8101579745265006,5868.2,2004-11-15,Shipped,2004,2.296730403790948,S10_4698,NYC,NY,USA,EMEA,2004,11,Monday,4,0,True,False,False,False,False,False,True,False,4754.169026116411,2.4845262256544935,8.677473617333312,7.8636512654486515,7667.14,7078.23,6495.144285714285,5895.020333333333,-626.9442857142849,-26.82033333333311,14579.696797385699
0.40116061338843767,-0.34647003118495173,2990.13,2004-11-23,Shipped,2004,2.296730403790948,S10_4698,Minato-ku,Tokyo,Japan,Japan,2004,11,Tuesday,4,0,True,False,False,False,False,False,False,True,-1035.9904343470598,3.2477829047633504,8.003406521409934,8.003406521409934,5868.2,8336.94,5731.314285714286,5869.449333333333,-2741.1842857142856,-2879.319333333333,9711.293097020038
